stage_id, group_id
6500207, wave_eventdungeon_001
6500208, wave_eventdungeon_001
6500209, wave_eventdungeon_001
6500210, wave_eventdungeon_001
6500211, wave_eventdungeon_001
6500212, wave_eventdungeon_001
6500213, wave_eventdungeon_001
6500214, wave_eventdungeon_001
6500215, wave_eventdungeon_001
6500216, wave_eventdungeon_001
6500217, wave_eventdungeon_001
6500218, wave_eventdungeon_001
6500219, wave_eventdungeon_001
6500220, wave_eventdungeon_001
6500221, wave_eventdungeon_001
6500222, wave_eventdungeon_001
6500223, wave_eventdungeon_001
6500224, wave_eventdungeon_001
6500301, wave_eventdungeon_001
6500302, wave_eventdungeon_001
6500303, wave_eventdungeon_001
6500304, wave_eventdungeon_001
6500305, wave_eventdungeon_001
6500306, wave_eventdungeon_001
6500307, wave_eventdungeon_001
6500308, wave_eventdungeon_001
6500309, wave_eventdungeon_001
6500310, wave_eventdungeon_001
6500311, wave_eventdungeon_001
6500312, wave_eventdungeon_001
6500313, wave_eventdungeon_001
6500314, wave_eventdungeon_001
6500315, wave_eventdungeon_001
6500316, wave_eventdungeon_001
6500317, wave_eventdungeon_001
6500318, wave_eventdungeon_001
6500319, wave_eventdungeon_001
6500320, wave_eventdungeon_001
6500321, wave_eventdungeon_001
6500322, wave_eventdungeon_001
6500323, wave_eventdungeon_001
6500324, wave_eventdungeon_001
6500325, wave_eventdungeon_001
6500326, wave_eventdungeon_001
6500327, wave_eventdungeon_001
6500328, wave_eventdungeon_001
6500329, wave_eventdungeon_001
6500330, wave_eventdungeon_001
6500331, wave_eventdungeon_001
6500332, wave_eventdungeon_001
6500333, wave_eventdungeon_001
6500334, wave_eventdungeon_001
6500335, wave_eventdungeon_001
6500336, wave_eventdungeon_001
6500401, wave_eventdungeon_002
6500402, wave_eventdungeon_002
6500403, wave_eventdungeon_002
6500404, wave_eventdungeon_002
6500405, wave_eventdungeon_002
6500406, wave_eventdungeon_002
6500407, wave_eventdungeon_002
6500408, wave_eventdungeon_002
6500409, wave_eventdungeon_002
6500410, wave_eventdungeon_002
6500411, wave_eventdungeon_002
6500412, wave_eventdungeon_002
6500413, wave_eventdungeon_002
6500414, wave_eventdungeon_002
6500415, wave_eventdungeon_002
6500416, wave_eventdungeon_002
6500417, wave_eventdungeon_002
6500418, wave_eventdungeon_002
6500419, wave_eventdungeon_002
6500420, wave_eventdungeon_002
6500421, wave_eventdungeon_002
6500422, wave_eventdungeon_002
6500423, wave_eventdungeon_002
6500424, wave_eventdungeon_002
6500501, wave_eventdungeon_002
6500502, wave_eventdungeon_002
6500503, wave_eventdungeon_002
6500504, wave_eventdungeon_002
6500505, wave_eventdungeon_002
6500506, wave_eventdungeon_002
6500507, wave_eventdungeon_002
6500508, wave_eventdungeon_002
6500509, wave_eventdungeon_002
6500510, wave_eventdungeon_002
6500511, wave_eventdungeon_002
6500512, wave_eventdungeon_002
6500513, wave_eventdungeon_002
6500514, wave_eventdungeon_002
6500515, wave_eventdungeon_002
6500516, wave_eventdungeon_002
6500517, wave_eventdungeon_002
6500518, wave_eventdungeon_002
6500519, wave_eventdungeon_002
6500520, wave_eventdungeon_002
6500601, wave_eventdungeon_002
6500602, wave_eventdungeon_002
6500603, wave_eventdungeon_002
6500604, wave_eventdungeon_002
6500605, wave_eventdungeon_002
6500606, wave_eventdungeon_002
6500607, wave_eventdungeon_002
6500608, wave_eventdungeon_002
6500609, wave_eventdungeon_002
6500610, wave_eventdungeon_002
6500611, wave_eventdungeon_002
6500612, wave_eventdungeon_002
6500613, wave_eventdungeon_002
6500614, wave_eventdungeon_002
6500615, wave_eventdungeon_002
6500616, wave_eventdungeon_002
6500617, wave_eventdungeon_002
6500618, wave_eventdungeon_002
6500619, wave_eventdungeon_002
6500620, wave_eventdungeon_002
6500621, wave_eventdungeon_002
6500622, wave_eventdungeon_002
6500623, wave_eventdungeon_002
6500624, wave_eventdungeon_002
6500701, wave_eventdungeon_003
6500702, wave_eventdungeon_003
6500703, wave_eventdungeon_003
6500704, wave_eventdungeon_003
6500705, wave_eventdungeon_003
6500706, wave_eventdungeon_003
6500707, wave_eventdungeon_003
6500708, wave_eventdungeon_003
6500709, wave_eventdungeon_003
6500710, wave_eventdungeon_003
6500711, wave_eventdungeon_003
6500712, wave_eventdungeon_003
6500713, wave_eventdungeon_003
6500714, wave_eventdungeon_003
6500715, wave_eventdungeon_003
6500716, wave_eventdungeon_003
6500717, wave_eventdungeon_003
6500718, wave_eventdungeon_003
6500719, wave_eventdungeon_003
6500720, wave_eventdungeon_003
6500721, wave_eventdungeon_003
6500722, wave_eventdungeon_003
6500723, wave_eventdungeon_003
6500724, wave_eventdungeon_003
6500725, wave_eventdungeon_003
6500726, wave_eventdungeon_003
6500727, wave_eventdungeon_003
6500728, wave_eventdungeon_003
6500729, wave_eventdungeon_003
6500730, wave_eventdungeon_003
6500801, wave_eventdungeon_003
6500802, wave_eventdungeon_003
6500803, wave_eventdungeon_003
6500804, wave_eventdungeon_003
6500805, wave_eventdungeon_003
6500806, wave_eventdungeon_003
6500807, wave_eventdungeon_003
6500808, wave_eventdungeon_003
6500809, wave_eventdungeon_003
6500810, wave_eventdungeon_003
6500811, wave_eventdungeon_003
6500812, wave_eventdungeon_003
6500813, wave_eventdungeon_003
6500814, wave_eventdungeon_003
6500815, wave_eventdungeon_003
6500816, wave_eventdungeon_003
6500817, wave_eventdungeon_003
6500818, wave_eventdungeon_003
6500819, wave_eventdungeon_003
6500820, wave_eventdungeon_003
6500821, wave_eventdungeon_003
6500822, wave_eventdungeon_003
6500823, wave_eventdungeon_003
6500824, wave_eventdungeon_003
6500901, wave_eventdungeon_003
6500902, wave_eventdungeon_003
6500903, wave_eventdungeon_003
6500904, wave_eventdungeon_003
6500905, wave_eventdungeon_003
6500906, wave_eventdungeon_003
6500907, wave_eventdungeon_003
6500908, wave_eventdungeon_003
6500909, wave_eventdungeon_003
6500910, wave_eventdungeon_003
6500911, wave_eventdungeon_003
6500912, wave_eventdungeon_003
6500913, wave_eventdungeon_003
6500914, wave_eventdungeon_003
6500915, wave_eventdungeon_003
6500916, wave_eventdungeon_003
6500917, wave_eventdungeon_003
6500918, wave_eventdungeon_003
6500919, wave_eventdungeon_003
6500920, wave_eventdungeon_003
6500921, wave_eventdungeon_003
6500922, wave_eventdungeon_003
6500923, wave_eventdungeon_003
6500924, wave_eventdungeon_003
6501001, wave_eventdungeon_004
6501002, wave_eventdungeon_004
6501003, wave_eventdungeon_004
6501004, wave_eventdungeon_004
6501005, wave_eventdungeon_004
6501006, wave_eventdungeon_004
6501007, wave_eventdungeon_004
6501008, wave_eventdungeon_004
6501009, wave_eventdungeon_004
6501010, wave_eventdungeon_004
6501011, wave_eventdungeon_004
6501012, wave_eventdungeon_004
6501013, wave_eventdungeon_004
6501014, wave_eventdungeon_004
6501015, wave_eventdungeon_004
6501016, wave_eventdungeon_004
6501017, wave_eventdungeon_004
6501018, wave_eventdungeon_004
6501019, wave_eventdungeon_004
6501020, wave_eventdungeon_004
6501021, wave_eventdungeon_004
6501022, wave_eventdungeon_004
6501023, wave_eventdungeon_004
6501024, wave_eventdungeon_004
6501101, wave_eventdungeon_004
6501102, wave_eventdungeon_004
6501103, wave_eventdungeon_004
6501104, wave_eventdungeon_004
6501105, wave_eventdungeon_004
6501106, wave_eventdungeon_004
6501107, wave_eventdungeon_004
6501108, wave_eventdungeon_004
6501109, wave_eventdungeon_004
6501110, wave_eventdungeon_004
6501111, wave_eventdungeon_004
6501112, wave_eventdungeon_004
6501113, wave_eventdungeon_004
6501114, wave_eventdungeon_004
6501115, wave_eventdungeon_004
6501116, wave_eventdungeon_004
6501117, wave_eventdungeon_004
6501118, wave_eventdungeon_004
6501119, wave_eventdungeon_004
6501120, wave_eventdungeon_004
6501121, wave_eventdungeon_004
6501122, wave_eventdungeon_004
6501123, wave_eventdungeon_004
6501124, wave_eventdungeon_004
6501125, wave_eventdungeon_004
6501126, wave_eventdungeon_004
6501127, wave_eventdungeon_004
6501128, wave_eventdungeon_004
6501129, wave_eventdungeon_004
6501130, wave_eventdungeon_004
6501131, wave_eventdungeon_004
6501132, wave_eventdungeon_004
6501133, wave_eventdungeon_004
6501134, wave_eventdungeon_004
6501135, wave_eventdungeon_004
6501136, wave_eventdungeon_004
6501137, wave_eventdungeon_004
6501138, wave_eventdungeon_004
6501139, wave_eventdungeon_004
6501140, wave_eventdungeon_004
6501141, wave_eventdungeon_004
6501142, wave_eventdungeon_004
6501143, wave_eventdungeon_004
6501144, wave_eventdungeon_004
6501145, wave_eventdungeon_004
6501146, wave_eventdungeon_004
6501147, wave_eventdungeon_004
6501148, wave_eventdungeon_004
6501149, wave_eventdungeon_004
6501150, wave_eventdungeon_004
6501151, wave_eventdungeon_004
6501152, wave_eventdungeon_004
6501153, wave_eventdungeon_004
6501154, wave_eventdungeon_004
6501155, wave_eventdungeon_004
6501156, wave_eventdungeon_004
6501157, wave_eventdungeon_004
6501201, wave_eventdungeon_005
6501202, wave_eventdungeon_005
6501203, wave_eventdungeon_005
6501204, wave_eventdungeon_005
6501205, wave_eventdungeon_005
6501206, wave_eventdungeon_005
6501207, wave_eventdungeon_005
6501208, wave_eventdungeon_005
6501209, wave_eventdungeon_005
6501210, wave_eventdungeon_005
6501211, wave_eventdungeon_005
6501212, wave_eventdungeon_005
6501213, wave_eventdungeon_005
6501214, wave_eventdungeon_005
6501215, wave_eventdungeon_005
6501216, wave_eventdungeon_005
6501217, wave_eventdungeon_005
6501218, wave_eventdungeon_005
6501219, wave_eventdungeon_005
6501220, wave_eventdungeon_005
6501221, wave_eventdungeon_005
6501222, wave_eventdungeon_005
6501223, wave_eventdungeon_005
6501224, wave_eventdungeon_005
6501225, wave_eventdungeon_005
6501226, wave_eventdungeon_005
6501227, wave_eventdungeon_005
6501228, wave_eventdungeon_005
6501229, wave_eventdungeon_005
6501230, wave_eventdungeon_005
6501231, wave_eventdungeon_005
6501232, wave_eventdungeon_005
6501233, wave_eventdungeon_005
6501234, wave_eventdungeon_005
6501235, wave_eventdungeon_005
6501236, wave_eventdungeon_005
6501237, wave_eventdungeon_005
6501238, wave_eventdungeon_005
6501301, wave_eventdungeon_005
6501302, wave_eventdungeon_005
6501303, wave_eventdungeon_005
6501304, wave_eventdungeon_005
6501305, wave_eventdungeon_005
6501306, wave_eventdungeon_005
6501307, wave_eventdungeon_005
6501308, wave_eventdungeon_005
6501309, wave_eventdungeon_005
6501310, wave_eventdungeon_005
6501311, wave_eventdungeon_005
6501312, wave_eventdungeon_005
6501313, wave_eventdungeon_005
6501314, wave_eventdungeon_005
6501315, wave_eventdungeon_005
6501316, wave_eventdungeon_005
6501317, wave_eventdungeon_005
6501318, wave_eventdungeon_005
6501319, wave_eventdungeon_005
6501320, wave_eventdungeon_005
6501321, wave_eventdungeon_005
6501322, wave_eventdungeon_005
6501323, wave_eventdungeon_005
6501324, wave_eventdungeon_005
6501325, wave_eventdungeon_005
6501326, wave_eventdungeon_005
6501327, wave_eventdungeon_005
6501328, wave_eventdungeon_005
6501329, wave_eventdungeon_005
6501330, wave_eventdungeon_005
6501331, wave_eventdungeon_005
6501332, wave_eventdungeon_005
6501333, wave_eventdungeon_005
6501334, wave_eventdungeon_005
6501335, wave_eventdungeon_005
6501336, wave_eventdungeon_005
6501337, wave_eventdungeon_005
6501338, wave_eventdungeon_005
6501401, wave_eventdungeon_006
6501402, wave_eventdungeon_006
6501403, wave_eventdungeon_006
6501404, wave_eventdungeon_006
6501405, wave_eventdungeon_006
6501406, wave_eventdungeon_006
6501407, wave_eventdungeon_006
6501408, wave_eventdungeon_006
6501409, wave_eventdungeon_006
6501410, wave_eventdungeon_006
6501411, wave_eventdungeon_006
6501412, wave_eventdungeon_006
6501413, wave_eventdungeon_006
6501414, wave_eventdungeon_006
6501415, wave_eventdungeon_006
6501416, wave_eventdungeon_006
6501417, wave_eventdungeon_006
6501418, wave_eventdungeon_006
6501419, wave_eventdungeon_006
6501420, wave_eventdungeon_006
6501421, wave_eventdungeon_006
6501422, wave_eventdungeon_006
6501423, wave_eventdungeon_006
6501424, wave_eventdungeon_006
6501425, wave_eventdungeon_006
6501426, wave_eventdungeon_006
6501427, wave_eventdungeon_006
6501428, wave_eventdungeon_006
6501429, wave_eventdungeon_006
6501430, wave_eventdungeon_006
6501431, wave_eventdungeon_006
6501432, wave_eventdungeon_006
6501433, wave_eventdungeon_006
6501434, wave_eventdungeon_006
6501435, wave_eventdungeon_006
6501436, wave_eventdungeon_006
6501437, wave_eventdungeon_006
6501438, wave_eventdungeon_006
6501439, wave_eventdungeon_006
6501440, wave_eventdungeon_006
6501441, wave_eventdungeon_006
6501442, wave_eventdungeon_006
6501443, wave_eventdungeon_006
6501444, wave_eventdungeon_006
6501445, wave_eventdungeon_006
6501446, wave_eventdungeon_006
6501447, wave_eventdungeon_006
6501448, wave_eventdungeon_006
6501449, wave_eventdungeon_006
6501450, wave_eventdungeon_006
6501451, wave_eventdungeon_006
6501452, wave_eventdungeon_006
6501453, wave_eventdungeon_006
6501454, wave_eventdungeon_006
6501455, wave_eventdungeon_006
6501456, wave_eventdungeon_006
6501457, wave_eventdungeon_006
6501501, wave_eventdungeon_006
6501502, wave_eventdungeon_006
6501503, wave_eventdungeon_006
6501504, wave_eventdungeon_006
6501505, wave_eventdungeon_006
6501506, wave_eventdungeon_006
6501507, wave_eventdungeon_006
6501508, wave_eventdungeon_006
6501509, wave_eventdungeon_006
6501510, wave_eventdungeon_006
6501511, wave_eventdungeon_006
6501512, wave_eventdungeon_006
6501513, wave_eventdungeon_006
6501514, wave_eventdungeon_006
6501515, wave_eventdungeon_006
6501516, wave_eventdungeon_006
6501517, wave_eventdungeon_006
6501518, wave_eventdungeon_006
6501519, wave_eventdungeon_006
6501520, wave_eventdungeon_006
6501521, wave_eventdungeon_006
6501522, wave_eventdungeon_006
6501523, wave_eventdungeon_006
6501524, wave_eventdungeon_006
6501525, wave_eventdungeon_006
6501526, wave_eventdungeon_006
6501527, wave_eventdungeon_006
6501528, wave_eventdungeon_006
6501529, wave_eventdungeon_006
6501530, wave_eventdungeon_006
6501531, wave_eventdungeon_006
6501532, wave_eventdungeon_006
6501533, wave_eventdungeon_006
6501534, wave_eventdungeon_006
6501535, wave_eventdungeon_006
6501536, wave_eventdungeon_006
6501537, wave_eventdungeon_006
6501538, wave_eventdungeon_006
6501601, wave_eventdungeon_008
6501602, wave_eventdungeon_008
6501603, wave_eventdungeon_008
6501604, wave_eventdungeon_008
6501605, wave_eventdungeon_008
6501606, wave_eventdungeon_008
6501607, wave_eventdungeon_008
6501608, wave_eventdungeon_008
6501609, wave_eventdungeon_008
6501610, wave_eventdungeon_008
6501611, wave_eventdungeon_008
6501612, wave_eventdungeon_008
6501613, wave_eventdungeon_008
6501614, wave_eventdungeon_008
6501615, wave_eventdungeon_008
6501616, wave_eventdungeon_008
6501617, wave_eventdungeon_008
6501618, wave_eventdungeon_008
6501619, wave_eventdungeon_008
6501620, wave_eventdungeon_008
6501621, wave_eventdungeon_008
6501622, wave_eventdungeon_008
6501623, wave_eventdungeon_008
6501624, wave_eventdungeon_008
6501625, wave_eventdungeon_008
6501626, wave_eventdungeon_008
6501627, wave_eventdungeon_008
6501628, wave_eventdungeon_008
6501629, wave_eventdungeon_008
6501630, wave_eventdungeon_008
6501631, wave_eventdungeon_008
6501632, wave_eventdungeon_008
6501633, wave_eventdungeon_008
6501634, wave_eventdungeon_008
6501635, wave_eventdungeon_008
6501636, wave_eventdungeon_008
6501637, wave_eventdungeon_008
6501638, wave_eventdungeon_008
6501701, wave_eventdungeon_007
6501702, wave_eventdungeon_007
6501703, wave_eventdungeon_007
6501704, wave_eventdungeon_007
6501705, wave_eventdungeon_007
6501706, wave_eventdungeon_007
6501707, wave_eventdungeon_007
6501708, wave_eventdungeon_007
6501709, wave_eventdungeon_007
6501710, wave_eventdungeon_007
6501711, wave_eventdungeon_007
6501712, wave_eventdungeon_007
6501713, wave_eventdungeon_007
6501714, wave_eventdungeon_007
6501715, wave_eventdungeon_007
6501716, wave_eventdungeon_007
6501717, wave_eventdungeon_007
6501718, wave_eventdungeon_007
6501719, wave_eventdungeon_007
6501720, wave_eventdungeon_007
6501721, wave_eventdungeon_007
6501722, wave_eventdungeon_007
6501723, wave_eventdungeon_007
6501724, wave_eventdungeon_007
6501725, wave_eventdungeon_007
6501726, wave_eventdungeon_007
6501727, wave_eventdungeon_007
6501728, wave_eventdungeon_007
6501729, wave_eventdungeon_007
6501730, wave_eventdungeon_007
6501731, wave_eventdungeon_007
6501732, wave_eventdungeon_007
6501733, wave_eventdungeon_007
6501734, wave_eventdungeon_007
6501735, wave_eventdungeon_007
6501736, wave_eventdungeon_007
6501737, wave_eventdungeon_007
6501738, wave_eventdungeon_007
6501739, wave_eventdungeon_007
6501740, wave_eventdungeon_007
6501741, wave_eventdungeon_007
6501742, wave_eventdungeon_007
6501743, wave_eventdungeon_007
6501744, wave_eventdungeon_007
6501745, wave_eventdungeon_007
6501746, wave_eventdungeon_007
6501747, wave_eventdungeon_007
6501748, wave_eventdungeon_007
6501749, wave_eventdungeon_007
6501750, wave_eventdungeon_007
6501751, wave_eventdungeon_007
6501752, wave_eventdungeon_007
6501753, wave_eventdungeon_007
6501754, wave_eventdungeon_007
6501755, wave_eventdungeon_007
6501756, wave_eventdungeon_007
6501757, wave_eventdungeon_007
6501801, wave_eventdungeon_008
6501802, wave_eventdungeon_008
6501803, wave_eventdungeon_008
6501804, wave_eventdungeon_008
6501805, wave_eventdungeon_008
6501806, wave_eventdungeon_008
6501807, wave_eventdungeon_008
6501808, wave_eventdungeon_008
6501809, wave_eventdungeon_008
6501810, wave_eventdungeon_008
6501811, wave_eventdungeon_008
6501812, wave_eventdungeon_008
6501813, wave_eventdungeon_008
6501814, wave_eventdungeon_008
